"track_id","track_name","track_popularity","album_name","album_type","album_label","album_popularity","artist_num","artist_name","artist_followers","artist_popularity","pop","hip_hop","rock","electro","christmas","cinema","latino","collab","explicit","danceability","energy","key","mode","time_signature","loudness","speechiness","acousticness","liveness","valence","tempo","duration","streams","year_release","month_release","day_release","weekday_release","year_week","month_week","week_index","rank_group"
"78rIJddV4X0HkNAInEcYde","Call On Me - Ryan Riback Extended Remix",43,"Call On Me (Remixes)","single","All Around The World",34,2,"Starley",175677,58,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.67,0.838,"0","1","4",-4.031,0.0362,0.0604,0.159,0.717,104.998,222.04,12542957,"2016","10","14","viernes","2017","03",13,"21-30"
"5uCax9HTNlzGybIStD3vDh","Say You Won't Let Go",85,"Back from the Edge","album","Columbia",77,1,"James Arthur",10444361,81,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",0.358,0.557,"10","1","4",-7.398,0.059,0.695,0.0902,0.494,85.043,211.466,12372656,"2016","10","28","viernes","2017","03",13,"31-40"
"7BKLCZ1jbUBVqRi2FVlTVw","Closer",84,"Closer","single","Disruptor Records/Columbia",71,2,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.748,0.524,"8","1","4",-5.599,0.0338,0.414,0.111,0.661,95.01,244.96,12021903,"2016","07","29","viernes","2017","03",13,"31-40"
"0gbBzIqrECJOEPvQJIBFs5","Green Light",0,"Melodrama","album","Universal Music Group",0,1,"Lorde",9874802,77,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.616,0.714,"9","1","4",-7.792,0.0982,0.0162,0.0817,0.24,128.924,234.652,11685159,"2017","06","16","viernes","2017","03",13,"31-40"
"05KOgYg8PGeJyyWBPi5ja8","Free Smoke",64,"More Life","album","Cash Money Records/Young Money Ent./Universal Rec.",80,1,"Drake",67940172,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.736,0.491,"10","0","4",-6.892,0.439,0.0681,0.571,0.203,141.979,218.673,11604929,"2017","03","18","sábado","2017","03",13,"31-40"
"6HUnnBwYZqcED1eQztxMBN","Solo Dance",0,"Solo Dance","single","Virgin",0,1,"Martin Jensen",1291738,67,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.744,0.836,"6","0","4",-2.396,0.0507,0.0435,0.194,0.36,114.965,174.933,11453073,"2016","11","04","viernes","2017","03",13,"31-40"
"5hYTyyh2odQKphUbMqc5gN","How Far I'll Go - From ""Moana""",0,"How Far I'll Go (From ""Moana"")","single","Walt Disney Records",0,1,"Alessia Cara",10771387,75,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.314,0.555,"9","1","4",-9.601,0.37,0.157,0.067,0.159,179.666,175.517,11360831,"2016","10","28","viernes","2017","03",13,"31-40"
"7y6c07pgjZvtHI9kuMVqk1","Get It Together",70,"More Life","album","Cash Money Records/Young Money Ent./Universal Rec.",80,3,"Drake",67940172,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.781,0.721,"5","0","4",-9.133,0.0514,0.0945,0.104,0.849,123.011,250.337,11240089,"2017","03","18","sábado","2017","03",13,"31-40"
"6kex4EBAj0WHXDKZMEJaaF","Swalla (feat. Nicki Minaj & Ty Dolla $ign)",76,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","single","Beluga Heights/Warner Records",63,3,"Jason Derulo",11572479,80,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",0.696,0.817,"1","1","4",-3.862,0.109,0.075,0.187,0.782,98.064,216.408,11229396,"2017","02","23","jueves","2017","03",13,"31-40"
"5aAx2yezTd8zXrkmtKl66Z","Starboy",0,"Starboy","album","Universal Music Group",0,2,"The Weeknd",51215861,94,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.681,0.594,"7","1","4",-7.028,0.282,0.165,0.134,0.535,186.054,230.453,11174910,"2016","11","25","viernes","2017","03",13,"31-40"
"7nKBxz47S9SD79N086fuhn","SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)",70,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","single","RCA Records/Sony Music International/Sony Music Latin",57,3,"Enrique Iglesias",10947624,77,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.688,0.822,"0","1","4",-3.304,0.0537,0.0642,0.241,0.66,91.011,208.162,11129984,"2017","02","24","viernes","2017","03",13,"31-40"
"7qiZfU4dY1lWllzX7mPBI3","Shape of You",85,"÷ (Deluxe)","album","Atlantic Records UK",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.825,0.652,"1","0","4",-3.183,0.0802,0.581,0.0931,0.931,95.977,233.712,44933266,"2017","03","03","viernes","2017","04",14,"1-10"
"7hDc8b7IXETo14hHIHdnhd","Passionfruit",0,"More Life","album","Universal Music Group",0,1,"Drake",67940172,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.809,0.463,"11","1","4",-11.377,0.0396,0.256,0.109,0.364,111.98,298.94,28546595,"2017","03","18","sábado","2017","04",14,"1-10"
"3eR23VReFzcdmS7TYCrhCe","It Ain't Me (with Selena Gomez)",76,"It Ain't Me (with Selena Gomez)","single","Kygo",64,2,"Kygo",8169888,80,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.64,0.533,"0","1","4",-6.596,0.0706,0.119,0.0864,0.515,99.968,220.78,28084938,"2017","02","16","jueves","2017","04",14,"1-10"
"6RUKPb4LETWmmr3iAEQktW","Something Just Like This",85,"Memories...Do Not Open","album","Disruptor Records/Columbia",74,2,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.617,0.635,"11","0","4",-6.769,0.0317,0.0498,0.164,0.446,103.019,247.16,26939068,"2017","04","07","viernes","2017","04",14,"1-10"
"7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.",83,"DAMN.","album","Aftermath",81,1,"Kendrick Lamar",21725588,89,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.908,0.621,"1","0","4",-6.638,0.102,0.000282,0.0958,0.421,150.011,177,26184873,"2017","04","14","viernes","2017","04",14,"1-10"
"0KKkJNfGyhkQ5aFogxQAPU","That's What I Like",83,"24K Magic","album","Atlantic Records",77,1,"Bruno Mars",43809074,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.853,0.56,"1","1","4",-4.961,0.0406,0.013,0.0944,0.86,134.066,206.693,23454899,"2016","11","17","jueves","2017","04",14,"1-10"
"3rOSwuTsUlJp0Pu0MkN8r8","Mask Off",50,"FUTURE","album","Epic/Freebandz/A1",38,1,"Future",12302508,88,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.833,0.434,"2","1","4",-8.795,0.431,0.0102,0.165,0.281,150.062,204.6,23235266,"2017","08","04","viernes","2017","04",14,"1-10"
"0dA2Mk56wEzDgegdC6R17g","Stay (with Alessia Cara)",0,"Stay","single","Universal Music Group",0,2,"Zedd",5824485,76,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.679,0.634,"5","0","4",-5.024,0.0654,0.232,0.115,0.498,102.013,210.09,23177415,"2017","02","23","jueves","2017","04",14,"1-10"
"4aWmUDTfIPGksMNLV2rQP2","Despacito (Featuring Daddy Yankee)",1,"Despacito (Featuring Daddy Yankee)","single","Universal Music Group",0,2,"Luis Fonsi",10649759,75,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.66,0.786,"2","1","4",-4.757,0.17,0.209,0.112,0.846,177.833,228.2,21922043,"2017","01","13","viernes","2017","04",14,"1-10"
"0afhq8XCExXpqazXczTSve","Galway Girl",78,"÷ (Deluxe)","album","Atlantic Records UK",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.624,0.876,"9","1","4",-3.374,0.1,0.0735,0.327,0.781,99.943,170.826,21786749,"2017","03","03","viernes","2017","04",14,"1-10"
"1x5sYLZiu9r5E43kMlt9f8","Symphony (feat. Zara Larsson)",74,"Symphony (feat. Zara Larsson)","single","Atlantic Records UK",62,2,"Clean Bandit",4943046,76,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.707,0.629,"0","0","4",-4.581,0.0563,0.259,0.138,0.457,122.863,212.459,19732350,"2017","03","16","jueves","2017","04",14,"11-20"
"72jbDTw1piOOj770jWNeaG","Paris",74,"Memories...Do Not Open","album","Disruptor Records/Columbia",74,1,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.653,0.658,"2","1","4",-6.428,0.0304,0.0215,0.0939,0.219,99.99,221.506,18946141,"2017","04","07","viernes","2017","04",14,"11-20"
"7tr2za8SQg2CI8EDgrdtNl","Slide (feat. Frank Ocean & Migos)",71,"Funk Wav Bounces Vol.1","album","Columbia",70,4,"Calvin Harris",22904843,85,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",0.736,0.795,"1","0","4",-3.299,0.0545,0.498,0.254,0.511,104.066,230.813,18424550,"2017","06","30","viernes","2017","04",14,"11-20"
"3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely",77,"Scared to Be Lonely","single","Epic Amsterdam",65,2,"Martin Garrix",15633727,77,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.584,0.54,"1","0","4",-7.786,0.0576,0.0895,0.261,0.195,137.972,220.883,17888067,"2017","01","27","viernes","2017","04",14,"11-20"
"1sXUWdKx03aP9Gmzft58rt","Issues",0,"Issues","single","Universal Music Group",0,1,"Julia Michaels",4593915,75,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.683,0.427,"8","1","4",-6.827,0.0777,0.368,0.0604,0.426,113.634,176.346,17314227,"2017","01","13","viernes","2017","04",14,"11-20"
"3NdDpSvN911VPGivFlV5d0","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",0,"I Don’t Wanna Live Forever (Fifty Shades Darker)","single","Universal Music Group",0,2,"ZAYN",21433236,77,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.735,0.451,"0","1","4",-8.374,0.0585,0.0631,0.325,0.0862,117.973,245.2,16938662,"2016","12","09","viernes","2017","04",14,"11-20"
"00lNx0OcTJrS3MKHcB80HY","You Don't Know Me - Radio Edit",0,"You Don't Know Me","single","Universal Music Group",0,2,"Jax Jones",1061149,75,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",0.876,0.669,"11","0","4",-6.054,0.138,0.163,0.185,0.682,124.007,213.946,15033096,"2016","12","09","viernes","2017","04",14,"11-20"
"5knuzwU65gJK7IF5yJsuaW","Rockabye (feat. Sean Paul & Anne-Marie)",75,"Rockabye (feat. Sean Paul & Anne-Marie)","single","Atlantic Records UK",62,3,"Clean Bandit",4943046,76,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.72,0.763,"9","0","4",-4.068,0.0523,0.406,0.18,0.742,101.965,251.088,14658641,"2016","10","21","viernes","2017","04",14,"11-20"
"5NNlUMcOEOdoOIwwaWXv0k","Cold",2,"Cold","single","Universal Music Group",0,2,"Maroon 5",38266644,86,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.703,0.715,"9","0","4",-6.285,0.114,0.139,0.0456,0.497,99.924,234.308,14646135,"2017","02","14","martes","2017","04",14,"11-20"
"6kex4EBAj0WHXDKZMEJaaF","Swalla (feat. Nicki Minaj & Ty Dolla $ign)",76,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","single","Beluga Heights/Warner Records",63,3,"Jason Derulo",11572479,80,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",0.696,0.817,"1","1","4",-3.862,0.109,0.075,0.187,0.782,98.064,216.408,14442771,"2017","02","23","jueves","2017","04",14,"11-20"
"0CcQNd8CINkwQfe1RDtGV6","Believer",0,"Evolve","album","Universal Music Group",0,1,"Imagine Dragons",42700471,89,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.779,0.787,"10","0","4",-4.305,0.108,0.0524,0.14,0.708,124.982,204.346,14431303,"2017","06","23","viernes","2017","04",14,"21-30"
"6520aj0B4FSKGVuKNsOCOi","Chained To The Rhythm",0,"Witness","album","Universal Music Group",0,2,"Katy Perry",23025151,85,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.448,0.801,"0","1","4",-5.363,0.165,0.0733,0.146,0.462,189.798,237.734,14404782,"2017","06","09","viernes","2017","04",14,"21-30"
"6PCUP3dWmTjcTtXY02oFdT","Castle on the Hill",78,"÷ (Deluxe)","album","Atlantic Records UK",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.461,0.834,"2","1","4",-4.868,0.0989,0.0232,0.14,0.471,135.007,261.153,14317863,"2017","03","03","viernes","2017","04",14,"21-30"
"2bjwRfXMk4uRgOD9IBYl9h","Portland",72,"More Life","album","Cash Money Records/Young Money Ent./Universal Rec.",80,3,"Drake",67940172,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.925,0.443,"1","1","4",-8.216,0.264,0.0172,0.276,0.35,136.078,236.614,13658513,"2017","03","18","sábado","2017","04",14,"21-30"
"2EEeOnHehOozLq4aS0n6SL","iSpy (feat. Lil Yachty)",72,"iSpy (feat. Lil Yachty)","single","independently popular.",59,2,"KYLE",1022277,66,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.746,0.653,"7","1","4",-6.745,0.289,0.378,0.229,0.672,75.016,253.106,13518465,"2016","12","02","viernes","2017","04",14,"21-30"
"5GXAXm5YOmYT0kL5jHvYBt","I Feel It Coming",74,"Starboy","album","Universal Republic Records",79,2,"The Weeknd",51215861,94,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.773,0.819,"0","0","4",-5.946,0.118,0.426,0.0679,0.585,92.99,269.186,12889836,"2016","11","24","jueves","2017","04",14,"21-30"
"78rIJddV4X0HkNAInEcYde","Call On Me - Ryan Riback Extended Remix",43,"Call On Me (Remixes)","single","All Around The World",34,2,"Starley",175677,58,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.67,0.838,"0","1","4",-4.031,0.0362,0.0604,0.159,0.717,104.998,222.04,12460004,"2016","10","14","viernes","2017","04",14,"21-30"
"7BKLCZ1jbUBVqRi2FVlTVw","Closer",84,"Closer","single","Disruptor Records/Columbia",71,2,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.748,0.524,"8","1","4",-5.599,0.0338,0.414,0.111,0.661,95.01,244.96,12206709,"2016","07","29","viernes","2017","04",14,"21-30"
"0tgVpDi06FyKpA1z0VMD4v","Perfect",87,"÷ (Deluxe)","album","Atlantic Records UK",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.599,0.448,"8","1","3",-6.312,0.0232,0.163,0.106,0.168,95.05,263.4,11837690,"2017","03","03","viernes","2017","04",14,"21-30"
"6HUnnBwYZqcED1eQztxMBN","Solo Dance",0,"Solo Dance","single","Virgin",0,1,"Martin Jensen",1291738,67,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.744,0.836,"6","0","4",-2.396,0.0507,0.0435,0.194,0.36,114.965,174.933,11792521,"2016","11","04","viernes","2017","04",14,"21-30"
"5uCax9HTNlzGybIStD3vDh","Say You Won't Let Go",85,"Back from the Edge","album","Columbia",77,1,"James Arthur",10444361,81,"TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE",0.358,0.557,"10","1","4",-7.398,0.059,0.695,0.0902,0.494,85.043,211.466,11420115,"2016","10","28","viernes","2017","04",14,"31-40"
"2XlHu0HcujBCkWMdIAvrqt","Blem",64,"More Life","album","Cash Money Records/Young Money Ent./Universal Rec.",80,1,"Drake",67940172,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.726,0.535,"7","0","4",-7.804,0.0476,0.0533,0.0984,0.375,98.067,216.557,11336402,"2017","03","18","sábado","2017","04",14,"31-40"
"7nKBxz47S9SD79N086fuhn","SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)",70,"SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)","single","RCA Records/Sony Music International/Sony Music Latin",57,3,"Enrique Iglesias",10947624,77,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.688,0.822,"0","1","4",-3.304,0.0537,0.0642,0.241,0.66,91.011,208.162,11263483,"2017","02","24","viernes","2017","04",14,"31-40"
"5hYTyyh2odQKphUbMqc5gN","How Far I'll Go - From ""Moana""",0,"How Far I'll Go (From ""Moana"")","single","Walt Disney Records",0,1,"Alessia Cara",10771387,75,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.314,0.555,"9","1","4",-9.601,0.37,0.157,0.067,0.159,179.666,175.517,11200664,"2016","10","28","viernes","2017","04",14,"31-40"
"0gbBzIqrECJOEPvQJIBFs5","Green Light",0,"Melodrama","album","Universal Music Group",0,1,"Lorde",9874802,77,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.616,0.714,"9","1","4",-7.792,0.0982,0.0162,0.0817,0.24,128.924,234.652,11143071,"2017","06","16","viernes","2017","04",14,"31-40"
"5aAx2yezTd8zXrkmtKl66Z","Starboy",0,"Starboy","album","Universal Music Group",0,2,"The Weeknd",51215861,94,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE",0.681,0.594,"7","1","4",-7.028,0.282,0.165,0.134,0.535,186.054,230.453,10988580,"2016","11","25","viernes","2017","04",14,"31-40"
"152lZdxL1OR0ZMW6KquMif","Location",78,"American Teen","album","Right Hand Music Group, LLC/RCA Records",77,1,"Khalid",15570916,86,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.736,0.449,"1","0","4",-11.462,0.425,0.33,0.0898,0.326,80.126,219.08,10817800,"2017","04","27","jueves","2017","04",14,"31-40"
"2eMwDehkIC1j68U6FA3Eiq","XO TOUR Llif3",1,"XO TOUR Llif3","single","Generation Now/Atlantic",0,1,"Lil Uzi Vert",13895151,86,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.732,0.75,"11","0","4",-6.366,0.231,0.00264,0.109,0.401,155.096,182.706,10780410,"2017","03","24","viernes","2017","04",14,"31-40"
"4Q3N4Ct4zCuIHuZ65E3BD4","Tunnel Vision",73,"Painting Pictures","album","Atlantic Records",65,1,"Kodak Black",8587119,82,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.497,0.489,"11","0","4",-7.724,0.294,0.0576,0.122,0.231,171.853,268.186,10757498,"2017","03","31","viernes","2017","04",14,"31-40"
"2RttW7RAu5nOAfq6YFvApB","Happier",80,"÷ (Deluxe)","album","Astralwerks",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.522,0.385,"0","1","4",-7.355,0.0288,0.536,0.135,0.236,89.792,207.52,10753625,"2017","03","03","viernes","2017","04",14,"31-40"
"7qiZfU4dY1lWllzX7mPBI3","Shape of You",85,"÷ (Deluxe)","album","Atlantic Records UK",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.825,0.652,"1","0","4",-3.183,0.0802,0.581,0.0931,0.931,95.977,233.712,42773326,"2017","03","03","viernes","2017","04",15,"1-10"
"6RUKPb4LETWmmr3iAEQktW","Something Just Like This",85,"Memories...Do Not Open","album","Disruptor Records/Columbia",74,2,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.617,0.635,"11","0","4",-6.769,0.0317,0.0498,0.164,0.446,103.019,247.16,31282354,"2017","04","07","viernes","2017","04",15,"1-10"
"3eR23VReFzcdmS7TYCrhCe","It Ain't Me (with Selena Gomez)",76,"It Ain't Me (with Selena Gomez)","single","Kygo",64,2,"Kygo",8169888,80,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.64,0.533,"0","1","4",-6.596,0.0706,0.119,0.0864,0.515,99.968,220.78,27089707,"2017","02","16","jueves","2017","04",15,"1-10"
"7KXjTSCq5nL1LoYtL7XAwS","HUMBLE.",83,"DAMN.","album","Aftermath",81,1,"Kendrick Lamar",21725588,89,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.908,0.621,"1","0","4",-6.638,0.102,0.000282,0.0958,0.421,150.011,177,26491215,"2017","04","14","viernes","2017","04",15,"1-10"
"7hDc8b7IXETo14hHIHdnhd","Passionfruit",0,"More Life","album","Universal Music Group",0,1,"Drake",67940172,95,"TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.809,0.463,"11","1","4",-11.377,0.0396,0.256,0.109,0.364,111.98,298.94,26368449,"2017","03","18","sábado","2017","04",15,"1-10"
"3rOSwuTsUlJp0Pu0MkN8r8","Mask Off",50,"FUTURE","album","Epic/Freebandz/A1",38,1,"Future",12302508,88,"FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.833,0.434,"2","1","4",-8.795,0.431,0.0102,0.165,0.281,150.062,204.6,25907587,"2017","08","04","viernes","2017","04",15,"1-10"
"0KKkJNfGyhkQ5aFogxQAPU","That's What I Like",83,"24K Magic","album","Atlantic Records",77,1,"Bruno Mars",43809074,88,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.853,0.56,"1","1","4",-4.961,0.0406,0.013,0.0944,0.86,134.066,206.693,23631979,"2016","11","17","jueves","2017","04",15,"1-10"
"0dA2Mk56wEzDgegdC6R17g","Stay (with Alessia Cara)",0,"Stay","single","Universal Music Group",0,2,"Zedd",5824485,76,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.679,0.634,"5","0","4",-5.024,0.0654,0.232,0.115,0.498,102.013,210.09,23102629,"2017","02","23","jueves","2017","04",15,"1-10"
"4aWmUDTfIPGksMNLV2rQP2","Despacito (Featuring Daddy Yankee)",1,"Despacito (Featuring Daddy Yankee)","single","Universal Music Group",0,2,"Luis Fonsi",10649759,75,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE",0.66,0.786,"2","1","4",-4.757,0.17,0.209,0.112,0.846,177.833,228.2,21925209,"2017","01","13","viernes","2017","04",15,"1-10"
"72jbDTw1piOOj770jWNeaG","Paris",74,"Memories...Do Not Open","album","Disruptor Records/Columbia",74,1,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.653,0.658,"2","1","4",-6.428,0.0304,0.0215,0.0939,0.219,99.99,221.506,21856569,"2017","04","07","viernes","2017","04",15,"1-10"
"1x5sYLZiu9r5E43kMlt9f8","Symphony (feat. Zara Larsson)",74,"Symphony (feat. Zara Larsson)","single","Atlantic Records UK",62,2,"Clean Bandit",4943046,76,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.707,0.629,"0","0","4",-4.581,0.0563,0.259,0.138,0.457,122.863,212.459,21483021,"2017","03","16","jueves","2017","04",15,"11-20"
"0afhq8XCExXpqazXczTSve","Galway Girl",78,"÷ (Deluxe)","album","Atlantic Records UK",83,1,"Ed Sheeran",103886909,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.624,0.876,"9","1","4",-3.374,0.1,0.0735,0.327,0.781,99.943,170.826,20020018,"2017","03","03","viernes","2017","04",15,"11-20"
"7tr2za8SQg2CI8EDgrdtNl","Slide (feat. Frank Ocean & Migos)",71,"Funk Wav Bounces Vol.1","album","Columbia",70,4,"Calvin Harris",22904843,85,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",0.736,0.795,"1","0","4",-3.299,0.0545,0.498,0.254,0.511,104.066,230.813,18174339,"2017","06","30","viernes","2017","04",15,"11-20"
"5Ohxk2dO5COHF1krpoPigN","Sign of the Times",84,"Harry Styles","album","Columbia",79,1,"Harry Styles",23928181,91,"TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.516,0.595,"5","1","4",-4.63,0.0313,0.0275,0.109,0.222,119.972,340.706,18044087,"2017","05","12","viernes","2017","04",15,"11-20"
"3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely",77,"Scared to Be Lonely","single","Epic Amsterdam",65,2,"Martin Garrix",15633727,77,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE",0.584,0.54,"1","0","4",-7.786,0.0576,0.0895,0.261,0.195,137.972,220.883,17239407,"2017","01","27","viernes","2017","04",15,"11-20"
"6kex4EBAj0WHXDKZMEJaaF","Swalla (feat. Nicki Minaj & Ty Dolla $ign)",76,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","single","Beluga Heights/Warner Records",63,3,"Jason Derulo",11572479,80,"TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",0.696,0.817,"1","1","4",-3.862,0.109,0.075,0.187,0.782,98.064,216.408,17185663,"2017","02","23","jueves","2017","04",15,"11-20"
"1sXUWdKx03aP9Gmzft58rt","Issues",0,"Issues","single","Universal Music Group",0,1,"Julia Michaels",4593915,75,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.683,0.427,"8","1","4",-6.827,0.0777,0.368,0.0604,0.426,113.634,176.346,17168366,"2017","01","13","viernes","2017","04",15,"11-20"
"0wfbD5rAksdXUzRvMfM3x5","The One",59,"Memories...Do Not Open","album","Disruptor Records/Columbia",74,1,"The Chainsmokers",19562506,81,"TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE",0.76,0.303,"2","1","4",-11.362,0.0284,0.238,0.294,0.15,99.991,177.573,15374340,"2017","04","07","viernes","2017","04",15,"11-20"
